Channel Title,Channel Username,clean_text,Date,Message ID,Media Path
Sheger online-store,@Shageronlinestore,ብርቱካን ካሮት አፕል አናናስ ጁስ ይሰራል ፋይበሩን ለብቻ ያስወግዴል የፍራፍሬ ጁስ ይሰራል ሽንኩርትና ስጋ ይፈጫል ቡናና ቅመማ ቅመም ይፈጫል ዋጋ 8500 ብር ውስን ፍሬ ነው ያለን አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-20 06:48:11+00:00,7390,photos\@Shageronlinestore_7390.jpg
Sheger online-store,@Shageronlinestore,,2025-06-19 12:31:30+00:00,7389,photos\@Shageronlinestore_7389.jpg
Sheger online-store,@Shageronlinestore,,2025-06-19 12:31:30+00:00,7388,photos\@Shageronlinestore_7388.jpg
Sheger online-store,@Shageronlinestore,,2025-06-19 12:31:30+00:00,7387,photos\@Shageronlinestore_7387.jpg
Sheger online-store,@Shageronlinestore,,2025-06-19 12:31:30+00:00,7386,photos\@Shageronlinestore_7386.jpg
Sheger online-store,@Shageronlinestore,,2025-06-19 12:31:30+00:00,7385,photos\@Shageronlinestore_7385.jpg
Sheger online-store,@Shageronlinestore,2 1 ለአያያዝ ምቹ በቀላሉ የማንደርስበትን የጀርባ ክፍል ለማሸት ተመራጭ ለቆዳ ተስማሚ የሆነ ብሩሽ በሁለቱም በኩል የሚያሽ ዋጋ 450 ብር አድራሻ ቁ 1 ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-19 12:31:30+00:00,7384,photos\@Shageronlinestore_7384.jpg
Sheger online-store,@Shageronlinestore,ባለሁለት ምድጃ ስቶቭ 2000 ዋት ፊውዝ የተገጠመለት ትልቅ ድስት መሸከም የሚችል አስተማማኝ ቴርሞስታት ባለ ፊውዝ ዋጋ ትልቁ 2900ብር አድራሻ ቁ 1 መገናኛ ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 ለቡ ቅርንጫፍ 0973611819 0909522840 0923350054 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-19 06:31:31+00:00,7383,photos\@Shageronlinestore_7383.jpg
Sheger online-store,@Shageronlinestore,7 አንድ ማራኪ ጆግና 6 መጠጫ ብርጭቆዎች የፈሳሽ መጠጥ ማቅረቢያ ከፍተኛ ሙቀት የሚቋቋም ኳሊቲ ወፍራም ዋጋ 3 400 ብር ውስን ፍሬ ነው የቀረው አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-18 11:19:11+00:00,7382,photos\@Shageronlinestore_7382.jpg
Sheger online-store,@Shageronlinestore,,2025-06-18 11:19:11+00:00,7381,photos\@Shageronlinestore_7381.jpg
Sheger online-store,@Shageronlinestore,,2025-06-18 11:19:11+00:00,7380,photos\@Shageronlinestore_7380.jpg
Sheger online-store,@Shageronlinestore,,2025-06-18 11:19:11+00:00,7379,photos\@Shageronlinestore_7379.jpg
Sheger online-store,@Shageronlinestore,,2025-06-18 11:19:10+00:00,7378,photos\@Shageronlinestore_7378.jpg
Sheger online-store,@Shageronlinestore,360 100 ዋጋ 400 ብር ውስን ፍሬ ነው ያለው አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-18 07:12:03+00:00,7377,photos\@Shageronlinestore_7377.mp4
Sheger online-store,@Shageronlinestore,ከ45 እስከ 70 መለጠጥ የሚችል ዋጋ 2 000 ብር ውስን ፍሬ ነው ያለው አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-17 18:32:21+00:00,7376,photos\@Shageronlinestore_7376.mp4
Sheger online-store,@Shageronlinestore,ዋጋ 2000 ብር ውስን ፍሬ ነው ያለው አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-17 18:32:20+00:00,7375,photos\@Shageronlinestore_7375.jpg
Sheger online-store,@Shageronlinestore,,2025-06-17 14:55:21+00:00,7374,photos\@Shageronlinestore_7374.jpg
Sheger online-store,@Shageronlinestore,,2025-06-17 14:55:21+00:00,7373,photos\@Shageronlinestore_7373.jpg
Sheger online-store,@Shageronlinestore,,2025-06-17 14:55:21+00:00,7372,photos\@Shageronlinestore_7372.jpg
Sheger online-store,@Shageronlinestore,,2025-06-17 14:55:21+00:00,7371,photos\@Shageronlinestore_7371.jpg
Sheger online-store,@Shageronlinestore,የራሳቸው ስትሮ ያላቸው እጅግ ውብ የሆኑ የጁስ መጠጫ ብርጭቆወች 500 ዋጋ 550ብር ውስን ፍሬ ነው ያለው አድራሻ ቁ 1 መገናኛ ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን ፊት ለፊት ዛም ሞል 2ኛ ፎቅ ቢሮ ቁጥር 214 ለቡ ቅርንጫፍ 0973611819 0909522840 0923350054 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-17 14:55:21+00:00,7370,photos\@Shageronlinestore_7370.jpg
Sheger online-store,@Shageronlinestore,3 1 ስጋ እና ሽንኩርት በሰከንዶች ድቅቅ የሚያደርግ የነጭ ሽንኩርት የራሱ መላጫ ያለው 3 4 2 4 3 ዋጋ 3900ብር ውስን ፍሬ ነው ያለን አድራሻ ቁ 1 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል ሁለተኛ ፎቅ ቢሮ ቁ 05 ከ ሊፍቱ ፊት ለ ፊት ቁ 2 ለቡ መዳህኒዓለም ቤተ ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ ዛም ሞል 2ኛ ፎቅ ቢሮ ቁ 214 0909522840 0923350054 ለቡ ቅርንጫፍ 0973611819 በ ለማዘዝ ይጠቀሙ ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን,2025-06-17 08:41:24+00:00,7369,photos\@Shageronlinestore_7369.mp4
